# x [Mpc/h]	y [Mpc/h]	z [Mpc/h]	Mh [Msun]
 58.4909	 60.2204	 29.0627	1.8010e+12
 63.5815	 46.4313	 22.0594	2.1064e+12
 13.5311	  2.2902	 19.7531	2.1607e+12
 48.9431	 36.4536	 13.3236	1.9180e+12
 23.9925	 26.7961	 41.2290	1.1671e+12
 46.7764	 22.0998	 18.5154	2.1139e+12
 12.7076	 43.7704	 61.9291	1.9935e+12
  6.5478	  3.4605	 57.4837	2.0395e+12
 13.4290	 32.5558	 39.4391	1.7335e+12
 28.4099	 18.2697	 37.6700	1.8471e+12
 13.8064	 32.5775	 18.0097	2.0539e+12
  6.7327	 10.9727	  5.7042	1.7999e+12
 30.9335	 35.2898	 19.3577	2.2131e+12
 13.4226	 10.2868	 61.2478	1.8849e+12
 56.0513	  7.9834	 14.8739	1.3940e+12
 18.3608	 25.0684	 16.4586	1.9961e+12
 18.3253	 39.0841	 47.1523	1.9888e+12
  3.9122	 26.3048	 24.2046	1.6809e+12
 22.2936	 31.8932	 48.1625	1.4285e+12
 19.8893	 36.9937	 55.5995	2.0235e+12
 49.1337	 62.8389	 14.0577	1.3255e+12
 55.9826	  4.2048	 19.8780	1.9730e+12
 36.0513	 16.3421	 40.1290	2.0136e+12
  9.1316	  6.0838	  8.0419	1.6903e+12
  0.7739	 56.3222	  7.8333	1.9139e+12
  2.4895	 34.0834	 47.4630	1.4733e+12
 61.0015	 10.9934	 63.7623	2.0738e+12
 41.6056	 54.8850	 19.7714	1.7685e+12
 51.9410	 41.5172	 55.6572	1.8572e+12
 60.9177	 14.3657	 40.7178	1.6681e+12
 41.1028	 35.2952	 32.8332	1.7642e+12
 43.2295	 26.8550	 24.5440	1.9043e+12
 22.6719	 34.0065	 17.2143	1.4974e+12
 44.0292	 41.9575	 14.5759	1.9401e+12
  5.6539	 48.1983	  8.4228	1.3518e+12
 46.1972	 33.1315	 47.5158	1.8972e+12
  6.2049	  2.5933	 50.8101	1.7040e+12
  2.2457	 47.3285	 37.6894	1.9026e+12
 50.5321	 44.7145	 41.5614	1.8069e+12
  5.6156	  8.1640	 36.6044	1.8395e+12
 18.9110	 13.4141	 46.1857	1.9597e+12
 36.1300	 41.5651	 15.9787	1.9227e+12
 37.1138	 52.5280	 53.7030	1.6552e+12
 47.5198	 43.7365	  2.3338	9.9987e+11
 47.0216	 10.9772	 59.3442	1.8745e+12
 37.6527	 58.2240	  1.9092	1.9576e+12
 57.5835	 41.8344	 43.4329	1.5697e+12
 27.1389	 55.7264	  0.5534	1.0380e+12
 26.0514	 18.1017	 42.8540	1.4969e+12
 36.2622	  8.6024	 44.9044	1.4897e+12
  3.1463	 21.6537	 39.5600	1.8440e+12
  4.9511	  8.9916	  6.9501	1.2627e+12
 47.1129	 11.1933	 20.3328	1.8126e+12
 42.1810	 31.6353	 47.1882	1.8296e+12
 41.3871	 18.3034	 44.8198	1.7687e+12
 56.3260	 19.7380	 19.3886	8.0091e+11
 44.7716	 40.0196	 10.1336	1.5300e+12
 22.8069	 23.5938	 11.7246	1.4871e+12
 41.6950	 54.4696	 33.0460	1.7829e+12
 15.8040	 36.8772	 45.5312	1.1102e+12
  9.7610	 31.7353	 40.7034	1.5094e+12
 62.2119	 42.1401	 39.4290	1.8219e+12
 54.2977	 18.7907	  8.8602	1.6733e+12
 25.3843	 50.2601	  3.2180	1.3879e+12
 26.8483	 13.8507	 45.7923	7.1903e+11
 15.1214	 21.5165	 27.0728	1.7026e+12
 18.4700	 28.9693	 39.8294	1.7088e+12
 48.6804	 22.7794	 51.8708	1.4306e+12
 52.3020	 15.8203	 34.8181	9.9918e+11
 45.9025	 21.2949	 20.8517	1.8920e+12
 52.2473	 52.0204	 18.5046	1.8039e+12
 58.6992	  1.2276	 15.8306	1.7945e+12
 61.6588	 55.9872	 11.4723	1.6820e+12
 41.2151	 21.2931	 39.5940	1.6329e+12
 56.9863	 17.3356	 24.8282	1.6318e+12
  5.4179	 60.5731	  3.4349	1.6873e+12
 41.5508	 20.5222	 42.8861	1.6218e+12
  0.2414	  5.4257	  8.2360	1.6016e+12
 63.9057	 40.2997	 42.7300	1.6455e+12
 21.3520	 32.2751	 56.1425	1.7609e+12
 46.6806	 47.2650	 40.9160	8.4358e+11
 20.1033	 10.5453	 50.8418	1.2767e+12
 57.8992	 14.2665	  3.6102	1.6160e+12
 40.0321	 16.9983	 45.3296	1.8265e+12
 31.0748	 37.2999	 52.0701	1.6634e+12
 48.1481	 20.0852	 13.1825	1.3008e+12
  2.7703	 21.9860	 59.9935	1.6559e+12
 19.5161	 27.9457	 21.8298	1.7295e+12
  7.3948	 16.6039	 28.4423	1.4190e+12
 47.7686	 13.0934	 21.1761	9.6952e+11
 24.4105	 24.3363	 35.4264	1.5538e+12
 56.4146	 45.6808	 21.9685	1.6754e+12
 29.9801	  4.7553	 59.6713	1.7021e+12
 39.1271	 11.1770	  0.7035	1.6514e+12
 61.1999	  9.9226	 63.7976	1.4134e+12
 60.1294	 22.3749	 14.3005	1.5791e+12
 56.0902	  3.4730	 13.7504	1.7094e+12
 16.4232	 13.3051	 53.3959	1.7113e+12
 14.9852	 34.1346	  2.1681	8.9215e+11
 21.8847	 29.2828	 63.3311	1.3836e+12
 20.4593	  3.3947	 57.3317	9.1140e+11
  6.1704	 38.4376	 59.4052	1.5222e+12
 29.1741	  6.5516	 37.0293	5.4920e+11
 29.1976	 63.5618	 55.5241	1.4996e+12
 15.5791	 23.3257	 17.2505	1.6042e+12
 39.3143	 22.7716	 39.3392	1.3770e+12
 19.5965	 54.8290	 61.2486	1.1459e+12
 27.8276	 32.5689	 27.7530	1.7236e+12
 43.0883	 19.6830	 38.7289	1.5930e+12
 47.8555	 21.8412	 43.9383	1.6885e+12
 51.2426	 50.4549	 26.9175	1.3577e+12
 22.2461	 28.9002	 46.1991	1.5921e+12
 59.1205	 57.9279	 30.3532	1.6042e+12
 44.8084	 48.5290	 14.6409	1.0549e+12
  7.1073	 58.8662	 52.9039	1.6976e+12
 61.8921	 45.8756	 31.4674	1.6401e+12
 59.1197	 12.7490	 38.2164	1.6669e+12
 52.8516	 27.4309	 45.9116	1.4049e+12
 40.6729	 40.2802	 19.6905	1.5664e+12
 52.2832	 26.5557	 41.2575	1.2106e+12
  8.3856	 29.0485	 39.8357	1.3976e+12
 53.0500	 11.3802	  3.9796	1.5898e+12
 56.4231	 28.6650	 38.9939	1.6859e+12
 17.1027	 52.9518	  2.6445	1.5390e+12
 22.5949	 34.6643	 47.3759	1.3288e+12
 46.2238	 41.1639	 59.8825	1.6266e+12
 36.3674	 51.5697	 51.1571	1.2469e+12
 19.8064	 37.1421	 14.3347	1.5845e+12
 34.7353	 32.6573	 25.3047	1.5715e+12
 46.5365	 28.2682	 14.8465	9.0238e+11
 59.5266	 37.8044	 31.5660	9.4402e+11
  6.1591	  9.4719	  5.4116	1.6561e+12
 15.9367	 42.5981	 47.9799	1.5529e+12
 54.4821	 55.3918	 19.8469	1.0932e+12
 29.8245	 30.4549	 57.7709	1.3560e+12
  4.9278	 54.3166	  7.7323	1.0340e+12
 63.2302	 50.4637	 43.8976	7.6240e+11
 40.2666	 40.6595	 36.9310	1.6816e+12
 42.5289	 31.7654	 48.0187	1.3673e+12
 42.8490	 55.1229	 13.5350	1.6540e+12
 47.0767	 19.5916	 40.5939	1.4157e+12
 41.2135	 17.1036	 32.3785	1.5250e+12
 49.7930	 27.7889	  8.2655	1.5182e+12
 38.4661	 17.7131	 61.9925	1.2641e+12
  4.1962	 48.1267	 62.3553	1.4393e+12
  3.9655	 43.3603	 11.7628	1.4145e+12
 54.9571	 22.8572	 53.2370	1.6304e+12
 36.9502	 43.0231	 57.7324	1.4585e+12
 26.9303	 61.4424	 58.5253	1.4851e+12
 32.6252	 38.5288	 61.0250	1.4584e+12
 31.7719	 27.0708	 35.3688	1.4795e+12
 36.5671	 63.1636	 42.0703	1.0722e+12
 32.6853	 56.1563	 56.8315	1.3709e+12
 42.1068	 62.4446	  6.0688	1.4910e+12
 40.6193	 28.8398	 33.4692	1.5557e+12
 39.6778	 43.3893	 43.1040	1.0172e+12
 53.1819	 45.6339	 41.8756	1.1258e+12
 42.3895	 16.9998	 39.8053	1.5329e+12
 27.7635	 46.7605	 49.0193	1.2235e+12
 21.5262	 31.6554	 20.1201	1.4472e+12
 19.7957	 42.6112	 55.7122	1.3645e+12
 58.9376	 25.4365	 57.8568	1.6126e+12
 39.3986	 61.1066	 49.2609	9.3413e+11
 18.3376	 26.1553	 21.4236	1.3871e+12
 43.1088	 30.5987	 50.1984	1.1503e+12
 53.6579	 14.1615	 35.5631	1.5425e+12
 36.4044	 42.3668	 15.2157	1.4984e+12
 23.5306	 22.0483	 33.7609	1.2707e+12
 47.1627	 23.8429	  9.1569	1.4191e+12
 28.8221	 36.5777	 12.8296	1.3364e+12
 50.2480	 60.9822	 15.5499	1.4224e+12
  9.6162	 31.9491	 26.2328	7.4748e+11
  0.8230	 53.8251	 47.0586	8.5589e+11
 51.5563	 34.9793	 55.2338	1.5267e+12
 49.4701	 52.3492	 27.0648	7.7766e+11
 54.1656	 23.0802	 53.8496	1.4141e+12
 43.6063	 15.2891	  4.7816	1.4837e+12
  2.9928	 44.4099	 49.8060	1.3439e+12
 40.7543	 43.3515	 15.5276	1.2485e+12
 20.0362	 11.6939	 63.8605	7.0949e+11
 17.6891	 12.8625	 44.5575	1.3451e+12
  7.1760	 14.5774	 50.9745	1.5255e+12
 16.3831	 61.5352	 35.4962	9.3344e+11
 45.9417	 45.3428	 17.8501	1.3628e+12
  5.9236	  7.0211	  9.9138	1.5059e+12
 16.0982	 34.2132	 23.3350	1.4634e+12
  1.0420	 33.6815	 35.5569	1.2616e+12
 16.6624	 50.9998	  1.2679	1.4086e+12
 21.2704	 17.6318	 56.7971	1.4431e+12
 63.9995	 59.3123	  7.6438	1.5300e+12
 43.6674	 55.0982	 13.4448	1.0883e+12
 40.9972	 21.3445	 38.3818	1.2651e+12
 26.4104	  9.2286	 62.4981	6.6872e+11
 28.2508	 35.3163	 49.6442	1.0791e+12
 10.4843	 36.9779	 20.2017	1.2804e+12
 50.7560	 24.0037	 43.2422	1.4037e+12
 16.0356	 29.9698	 39.8079	1.4290e+12
 27.7504	  6.9239	 61.3058	1.4349e+12
 37.1013	 62.2823	 41.8202	1.3095e+12
 40.0155	 60.1038	 32.2075	1.4131e+12
 41.3359	 57.6601	 25.5127	1.4348e+12
  6.9231	  0.4985	 16.4056	1.4061e+12
 47.4802	 17.7360	  9.4103	1.4795e+12
 61.7242	 53.0102	 14.5435	1.2214e+12
 11.2360	 32.2453	 18.7809	1.3147e+12
 58.1461	 21.8349	 20.2228	1.1399e+12
  0.3378	  7.8335	 59.8774	1.2589e+12
 39.5564	 58.6801	 50.8924	1.3626e+12
 32.6815	 32.8864	 55.1179	1.3956e+12
  2.2611	 41.7614	 19.2910	1.2859e+12
 35.3905	 28.5124	 47.1228	8.7255e+11
 58.0702	  4.3803	 23.6307	1.2134e+12
 29.2893	 41.2177	  5.8848	8.3230e+11
 49.5500	 11.1746	  9.0761	1.3253e+12
 24.8936	 34.7960	 18.1988	1.2878e+12
 20.5794	 51.9781	 56.5613	1.3456e+12
 50.6976	 27.3471	  8.0712	1.3744e+12
 34.0198	 53.0145	 13.2015	1.3782e+12
 17.4887	 21.0669	 12.4764	1.3676e+12
 57.5053	 56.1606	 19.7477	1.2972e+12
 22.8437	 25.5190	 34.2438	5.2318e+11
 34.7040	 49.9044	 25.7690	1.1909e+12
 28.6031	 46.8661	  8.0930	1.2613e+12
 20.5442	 23.3428	 56.6117	8.2727e+11
 42.3466	 47.7668	  7.4171	6.5190e+11
 32.3681	 39.3254	 12.3159	1.4691e+12
 18.8167	  3.7672	 63.9296	1.2930e+12
 41.9794	 61.8230	 41.4402	1.1190e+12
 53.4512	  9.2987	  9.5228	1.1898e+12
 46.6960	 24.4232	  9.6939	1.2443e+12
 60.5333	  5.5635	  7.8907	1.4446e+12
 56.0751	 33.2435	 19.4325	1.3400e+12
 47.2226	  3.8990	  9.1542	8.4445e+11
 25.4046	 59.8276	 59.4812	1.3518e+12
 42.6553	 46.4681	 56.9646	1.0739e+12
 24.4668	  6.8596	 45.1400	1.2970e+12
 52.0844	  4.4964	  9.3507	1.2212e+12
  5.5318	  4.5706	  2.4739	1.3812e+12
 50.5037	 21.4794	 57.6345	1.0335e+12
 40.8322	 21.9462	 41.6644	1.2334e+12
 41.1666	 26.2017	 41.4670	1.3586e+12
 47.2154	 30.4869	  9.9698	8.9354e+11
 12.7177	 23.3455	 45.5812	1.3191e+12
  6.9870	 63.0663	 54.1864	1.3491e+12
 21.7262	 16.2973	 62.2964	1.3819e+12
  4.1248	 34.7139	 32.0776	1.3154e+12
 61.7768	 17.8966	 35.3766	1.1281e+12
 37.7880	 51.4120	 10.5064	1.3976e+12
 42.8754	 26.9808	 50.8389	1.3204e+12
 58.5063	 18.8930	 10.8524	1.1426e+12
 54.8378	 15.7647	 19.5860	1.2844e+12
  6.8199	 14.8783	 29.5278	1.3099e+12
 25.4254	 31.7742	 38.1687	1.2686e+12
 36.6606	 43.6902	 43.6176	1.1758e+12
 45.0426	 43.4369	 21.1082	1.2618e+12
 10.7924	 17.3056	 27.2783	1.2679e+12
 11.5483	 15.3710	 62.8789	1.2596e+12
 43.3440	 47.1307	  9.4385	1.2630e+12
 59.5317	 14.6905	 54.4379	1.3591e+12
  6.1233	 48.1691	  3.5952	9.5269e+11
 15.2753	  0.9984	 60.3543	1.2646e+12
 41.6725	 56.4032	 34.8865	1.3321e+12
 15.4797	 10.6068	 38.3261	1.3451e+12
 52.5881	 31.0522	 50.8377	1.1680e+12
 10.6092	  5.2254	 63.5975	7.1001e+11
 19.6734	 37.3370	 46.6480	1.2339e+12
 44.5728	 10.8947	  3.3132	1.0184e+12
 43.0252	 54.6299	 14.9068	1.2661e+12
 21.9647	 28.7346	 47.6993	1.2483e+12
 49.6332	 18.0879	 10.3755	1.3057e+12
 39.9476	 42.6777	 41.8869	1.1954e+12
 46.8213	 46.1283	 17.5170	1.1223e+12
 15.4744	 36.4457	 44.8186	1.3760e+12
 12.7204	 62.0138	 57.6588	1.0916e+12
 17.5504	 23.8480	 29.6384	8.9562e+11
  4.7675	 14.5170	 50.7944	1.3425e+12
 50.3759	 55.3697	 52.2257	1.0311e+12
 34.9877	 14.0256	 57.8207	1.1364e+12
 31.5709	 38.8930	 53.2097	1.1805e+12
 49.2961	  5.0104	 63.7764	1.1834e+12
 32.7950	 37.6368	 19.4158	1.1959e+12
 52.2053	  1.9673	 17.0552	9.8426e+11
 56.4219	  9.4908	  7.3064	1.2077e+12
 20.8518	 20.6213	 34.9557	1.2929e+12
  9.1438	 39.2793	 17.5698	1.2044e+12
 10.4576	 54.3721	 52.7568	1.2694e+12
 18.7662	 52.0687	  1.7453	1.1838e+12
 35.5785	 29.5088	 49.3283	1.0068e+12
 15.3538	 24.3357	 23.9130	7.7228e+11
  1.8218	 13.0266	 30.3428	1.2597e+12
  0.1984	  4.9688	 11.1159	1.1541e+12
 22.2825	 63.3803	 41.0816	6.7011e+11
 22.0465	 25.5822	 32.7981	1.1870e+12
 62.3774	 52.3729	 44.6716	1.1239e+12
 61.2190	 30.4635	 12.2151	1.1890e+12
 35.5183	 43.5484	 37.5494	1.1225e+12
 18.7201	 23.7799	 31.2248	9.2372e+11
 38.4063	 45.1177	 12.9970	1.1794e+12
 50.3015	 45.0596	 27.5153	6.1009e+11
 16.2581	 36.9083	  9.1630	1.2585e+12
 13.0071	  7.4366	  6.3048	1.2193e+12
 26.9507	  6.3236	  9.4698	1.0281e+12
 46.6675	 29.3271	 15.2655	4.6819e+11
 11.8309	 54.4887	  1.4084	9.3708e+11
 33.8266	  5.0583	 50.6276	1.0580e+12
 38.5371	 49.5305	 55.3887	1.1980e+12
 43.7439	 25.9709	 22.2685	1.2544e+12
 47.5362	 20.5680	 46.3043	1.1251e+12
 53.3216	 11.7907	  9.3115	1.1499e+12
 52.1255	 45.0534	 10.1883	1.1973e+12
 61.2424	 24.6812	 63.6665	1.1768e+12
 43.4228	 38.0773	 20.9354	1.2637e+12
  9.7481	  6.6666	 36.6428	1.1251e+12
 33.4097	 54.6424	  5.4847	1.0859e+12
 56.2355	 15.6651	 35.4809	1.2240e+12
 61.0937	 16.7661	 45.5619	1.1789e+12
 54.0172	  2.2018	 30.8241	1.1156e+12
 48.2317	  9.9666	 18.4816	1.1445e+12
 56.5262	 15.7309	  4.2972	1.2070e+12
 49.9862	  9.5635	 10.4098	1.2321e+12
 36.6513	 47.5501	 26.0850	1.1699e+12
 62.8748	 16.3740	 54.9369	1.1864e+12
  5.2837	 34.3699	 33.1258	1.1118e+12
 53.5946	 51.3426	 24.6509	1.1737e+12
 25.7517	 58.7085	  1.4265	9.9797e+11
 47.2115	 32.2191	 57.1304	1.1919e+12
 10.9088	 35.3830	 15.6273	1.1359e+12
 45.0246	  8.4601	  3.2398	1.0340e+12
 58.0792	 57.7474	 16.5782	1.1763e+12
 47.8658	 23.8175	 52.7458	1.1078e+12
 32.1425	  4.8998	 52.1621	1.1076e+12
 12.9395	 31.6410	 19.8308	1.0850e+12
  8.6428	  9.9351	  3.0983	1.2046e+12
 30.0942	 35.5878	 52.0393	9.3378e+11
  1.6290	 14.3940	  6.1098	1.1799e+12
  2.1744	 32.8753	 37.0312	1.1468e+12
 62.4000	 56.1785	  9.1601	1.0998e+12
 46.0768	 30.2732	 20.5432	1.0353e+12
 46.1856	 21.0233	 42.9127	1.1527e+12
 55.6504	 37.0701	 35.9919	1.1524e+12
 23.2360	 33.4313	 17.7169	1.0791e+12
  1.9801	  7.9023	  6.5741	1.1870e+12
 34.2041	 61.5821	 12.4067	7.9900e+11
  6.1546	 23.7369	 30.5828	1.0276e+12
 52.5295	 14.4046	 33.8537	1.1525e+12
 33.9724	 50.4309	 25.7654	9.9640e+11
 52.5191	 41.5074	 10.8330	1.1055e+12
 60.8538	 60.4741	 15.2531	1.2363e+12
 23.2205	 27.5541	 29.2815	1.1355e+12
  5.1076	 16.9127	 59.7999	1.0764e+12
 41.6145	 38.3639	 23.1271	1.0951e+12
 30.0416	  2.9011	 11.3396	1.1487e+12
 42.8413	 14.1330	 52.9305	1.1843e+12
 37.5623	 10.8498	 43.7731	6.5016e+11
 21.1743	 53.3606	 60.1515	1.1383e+12
 11.9233	 13.2431	 21.1410	5.6863e+11
 12.5736	 43.9712	 47.0587	1.1881e+12
 18.9887	 31.2263	  8.6597	1.1766e+12
 24.9310	  2.1154	 24.5901	1.2106e+12
 63.5078	 18.8874	  3.5567	1.1057e+12
 19.8797	 29.7181	  0.9453	1.1203e+12
 61.4608	 61.4019	 51.9184	9.7108e+11
 21.0834	 42.5521	 53.6356	1.0483e+12
 60.3054	 55.1073	 39.5025	9.9883e+11
 48.0489	 59.8655	 15.9892	1.0519e+12
 37.4662	 40.7529	 55.4603	1.0601e+12
  4.3555	  6.5438	 39.1002	1.1494e+12
  6.1681	 10.1955	 18.3021	1.1128e+12
  9.7871	 13.6847	 32.4833	9.8947e+11
 31.5897	 33.2320	 57.3198	1.0044e+12
 36.1140	 60.7312	 55.7075	1.0457e+12
 49.1190	  0.8124	 12.7239	1.0266e+12
 14.7856	 53.7685	 55.0808	9.2355e+11
 16.5480	 14.6290	 19.8037	1.1237e+12
 63.9385	 13.8402	 61.3829	1.0894e+12
 40.1907	 58.3498	 53.3484	7.3672e+11
 17.6940	 19.9689	 50.2283	9.8166e+11
  5.4241	 39.7132	 13.3695	1.1418e+12
 34.0273	 25.3265	 35.8715	6.1946e+11
 62.5534	 48.2103	 40.2031	1.1754e+12
 16.4910	  6.9717	 23.9938	1.1307e+12
 27.6390	 35.9414	 18.9693	1.0521e+12
 61.4243	 31.2504	 11.6651	5.4851e+11
 46.6068	 16.7540	 56.5306	1.0139e+12
 19.6732	 27.2383	  6.1591	9.1002e+11
 44.6608	 50.7276	 22.4904	1.1357e+12
 54.5340	 44.8065	 30.1841	9.7507e+11
  4.9326	 48.6149	 56.5568	1.1399e+12
 40.4024	 17.3388	 34.4207	1.1711e+12
 40.0113	 21.5326	 33.7716	1.0720e+12
 39.7047	  6.2313	 11.5310	5.1694e+11
 49.9794	 38.8471	 47.7153	6.7653e+11
 43.8945	 22.8491	 30.6163	1.1903e+12
 44.2708	 28.8650	 37.0123	9.7975e+11
 55.6686	 49.7693	 41.5639	8.4739e+11
 41.7904	 27.0486	 48.0225	9.4853e+11
  6.2282	 38.9482	 13.5582	8.0941e+11
 62.1675	 32.5682	 16.7461	9.9831e+11
 46.8184	 45.1727	 16.4702	9.1245e+11
 13.1570	 26.4876	 21.7800	1.0703e+12
 10.7943	 13.6480	 22.2288	1.0510e+12
 18.9216	 35.3719	 46.4826	6.7601e+11
 32.4556	 26.8973	 41.4282	1.0252e+12
 61.2627	 16.9084	 46.2280	5.4434e+11
 55.9334	 52.2201	 22.7368	8.5225e+11
 13.8873	 17.2797	 21.9061	1.1220e+12
 51.4809	 50.6955	 18.9636	9.8721e+11
  7.3264	 17.7778	 48.3825	5.6169e+11
 48.4891	 30.6866	 63.6157	9.2650e+11
 28.1707	 63.5898	 51.8378	1.0283e+12
 49.1492	 32.4570	 36.2971	1.0380e+12
 43.4791	 26.6254	 23.3617	1.1423e+12
 60.7058	 46.5924	 32.7681	9.9207e+11
 20.1222	 29.6707	 29.8281	9.4540e+11
 44.7352	 13.8475	 31.7845	1.0226e+12
 27.3200	  3.9087	 56.7463	4.9213e+11
 16.5217	 30.7184	 19.6244	1.0750e+12
  1.9769	  8.5532	 63.0240	4.2430e+11
 19.9978	  9.3200	 19.6236	9.5633e+11
 29.2762	 34.8153	 57.0630	1.0091e+12
 22.2082	 60.8828	  3.4173	9.5460e+11
 48.6633	 59.4873	 20.4007	1.0549e+12
 15.8181	  0.2682	 60.1858	7.2094e+11
  2.5156	 52.8226	 47.8488	1.0217e+12
 41.8921	 39.1721	 24.6116	9.6032e+11
  1.0301	 30.2852	 19.9498	9.3326e+11
 42.2826	 35.9530	 28.7985	1.0507e+12
 50.0063	 62.0745	 17.1167	1.0939e+12
 56.0108	 38.1980	 21.5363	8.5659e+11
 45.6146	 46.1669	 22.2659	1.0051e+12
 19.5603	  4.2351	 40.9625	1.0706e+12
 34.8959	 45.4131	 11.3959	1.1003e+12
 41.6009	 21.8660	 42.1274	1.0405e+12
 41.7980	  5.0188	 41.2027	1.0013e+12
 40.6248	  3.8593	 51.4849	1.0923e+12
 45.3786	 27.9447	 21.0872	1.0733e+12
 56.6288	 45.5373	 35.1294	9.1834e+11
 46.2327	 25.7803	 52.6928	1.0183e+12
  4.3144	 48.1828	  9.3452	8.9770e+11
 38.1106	 11.6891	  2.5988	4.4738e+11
 11.2223	 13.3730	 10.3031	7.0237e+11
 60.7617	 40.6645	 32.7384	6.4010e+11
 49.4414	 16.5561	 63.4524	7.6708e+11
 27.2908	 62.8370	 21.3496	6.4791e+11
 61.1637	 11.6819	  5.2779	1.0236e+12
 18.2007	 22.1232	 13.7422	1.0835e+12
 63.4060	 58.4602	 16.0135	1.0139e+12
  1.0224	 43.5773	 14.4445	9.4020e+11
 44.1176	 21.4456	 44.1416	1.0068e+12
 13.6703	 15.1207	 20.7315	9.6431e+11
 31.5101	 38.4594	 11.3300	9.5026e+11
  7.8602	 35.8180	 22.3595	9.4523e+11
 22.7519	 34.1525	 48.0981	8.8695e+11
 63.5711	 25.9578	  5.0092	1.0941e+12
  0.8719	 15.5885	  8.8827	6.6213e+11
 52.1736	 38.7408	 63.7606	8.9579e+11
 49.7254	 38.5002	 48.5033	1.0092e+12
 27.6670	 45.0542	 50.5801	1.0162e+12
 55.2200	 38.4336	 23.6743	9.3881e+11
  4.3670	 61.2545	  4.7947	1.0734e+12
 10.3066	 48.5997	 46.6532	9.6917e+11
 26.4835	 58.3086	  0.7220	9.5685e+11
 15.2674	 13.8025	 20.0403	9.4436e+11
 48.5828	 17.4511	 26.7312	8.3976e+11
 49.4309	 37.7682	 22.7630	1.0632e+12
 44.0887	 22.9029	 30.0574	9.8201e+11
  8.0778	 47.3726	 52.2891	9.3552e+11
 30.5199	 31.0679	 56.4954	9.7750e+11
 30.8588	 38.1675	 16.0002	8.4792e+11
  7.0176	 21.4194	 60.1338	6.8034e+11
 13.8964	 40.7517	 58.2060	7.5407e+11
 63.9657	 51.9641	 49.3091	1.0217e+12
 30.8289	 31.9858	 60.0013	8.3317e+11
 55.9520	 14.6471	  3.9286	1.0641e+12
 11.2621	 45.6433	 47.3361	3.5596e+11
 22.7016	 43.1187	 48.8064	9.9259e+11
 15.6613	 34.0963	  2.0911	9.4714e+11
 18.0696	 40.9998	 22.5416	8.8486e+11
 55.8136	 63.4377	 25.6319	1.0396e+12
 40.5082	 23.8756	 58.0573	1.0686e+12
 42.0558	 36.8385	 29.6543	8.3057e+11
 48.0105	 22.4254	 63.1778	9.7611e+11
 41.3333	 45.6480	 56.2039	7.2493e+11
 56.9324	  6.8338	 19.4783	8.7654e+11
  4.2956	 30.4605	 31.8827	8.7897e+11
 47.8545	 26.4136	 43.6804	9.7576e+11
  8.0061	 49.5931	  4.9572	1.0153e+12
 44.8951	 25.8920	 38.5003	9.4072e+11
 40.4199	 51.5904	 13.5132	9.4471e+11
 42.2028	 14.5788	 50.0209	9.9224e+11
 49.0750	 44.5816	 21.0937	1.0223e+12
 49.4804	 52.7121	 38.5280	9.1765e+11
 18.3960	 29.1691	 38.9219	9.3239e+11
 49.8056	 10.1243	 17.3471	7.9639e+11
 61.7316	 14.3485	 41.8107	7.0741e+11
 26.2464	 33.1387	 47.4730	9.7906e+11
 16.0489	 46.9106	 62.4882	9.8947e+11
 46.2633	 58.0002	 12.9157	8.9770e+11
  1.7673	 31.6206	 21.6479	1.0292e+12
 31.4988	 46.9218	  8.9411	1.0051e+12
 25.7581	 28.9200	 41.8278	9.4471e+11
 62.4773	 53.3542	 10.0294	9.8391e+11
 14.3204	 22.3504	 25.5431	8.3872e+11
 23.1561	 31.1522	 24.2175	9.3396e+11
 54.3643	  1.9517	 30.1627	7.3308e+11
 38.8627	  0.3728	  2.4696	9.7767e+11
 24.5717	 25.4921	 10.7833	7.2284e+11
 46.0052	 14.8811	 56.7773	9.1470e+11
 42.9021	 21.4410	 43.6449	5.5822e+11
 29.2014	 21.4814	 42.4744	9.8756e+11
 14.0547	 25.0985	 22.4377	5.6360e+11
 29.4307	 27.8883	 43.1314	8.1166e+11
 18.0570	 30.8186	  3.2449	8.2103e+11
 40.1818	 63.3121	 45.3674	8.1374e+11
 40.1657	 36.9370	 21.0100	9.7975e+11
 54.2182	 24.8820	 43.0998	9.1054e+11
 41.5026	 16.1588	 31.4487	9.1869e+11
 13.5417	 17.5202	 49.4941	8.3334e+11
 61.3799	 55.7633	 13.9228	1.0059e+12
 12.6644	 25.1047	 21.5394	8.5485e+11
 51.3528	  6.4043	  7.9556	8.7116e+11
  8.7958	 15.4520	 11.8443	9.5252e+11
 45.8643	 20.5689	  6.1996	9.5078e+11
 10.5799	 36.6835	 14.7838	1.0040e+12
 24.1834	  3.5644	 31.1705	8.3837e+11
 58.8924	 58.2632	 61.8440	7.2857e+11
 22.7024	 32.6290	 20.8294	8.5884e+11
 50.3704	 51.5413	 22.6037	4.7496e+11
 51.5658	 11.8091	  4.4643	1.0028e+12
 42.4935	 24.3763	 32.9376	4.9681e+11
 36.4557	  8.6523	 11.1733	6.3698e+11
  1.0847	 12.5787	 32.2073	1.0079e+12
 14.2600	  8.2396	 36.8946	7.5997e+11
 41.3524	 36.3088	 30.0446	7.7419e+11
 36.2799	 43.3545	 51.6471	9.2875e+11
 50.8936	  0.6946	 18.1078	7.2458e+11
